"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,860.2874,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,881.4279,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,910.7755,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,913.9119,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,925.7833,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PER","Persons","3","Thousands",,,2379.255,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PER","Persons","3","Thousands",,,2454.495,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PER","Persons","3","Thousands",,,2485.015,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PER","Persons","3","Thousands",,,2611.075,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PER","Persons","3","Thousands",,,2782.495,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PER","Persons","3","Thousands",,,2872.278,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PER","Persons","3","Thousands",,,2940.343,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PER","Persons","3","Thousands",,,3010.058,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PER","Persons","3","Thousands",,,3088.728,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PER","Persons","3","Thousands",,,3185.33,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,3291.307,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,3371.924,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,3415.818,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,3466.677,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,3606.302,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,3713.571,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,3911.567,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,3998.12,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,4142.078,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,4290.007,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,4324.544,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,4941.665,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,5181.083,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,5294.209,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,5415.784,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,5546.874,,
"CHL","Chile","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,5636.917,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PER","Persons","3","Thousands",,,57,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,50,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,41.225,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,40,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,40.7,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,36.725,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,35,"B","Break"
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,32.175,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,32.125,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,30.9,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,25.525,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,24.075,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,23.9,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,26.6,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,27.6,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,26.45,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,24.1,,
"EST","Estonia","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,24.975,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PER","Persons","3","Thousands",,,45,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,37.2,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,39.7,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,39.275,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,38.925,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,42.875,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,46.8,"B","Break"
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,48.675,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,62.75,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,80.875,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,80.625,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,58.125,,
"EST","Estonia","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,47.725,,
