"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2003","2003","PC_PNT","Percentage points","0","Units",,,3.622366,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2004","2004","PC_PNT","Percentage points","0","Units",,,2.802988,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2005","2005","PC_PNT","Percentage points","0","Units",,,3.488296,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2006","2006","PC_PNT","Percentage points","0","Units",,,2.786249,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2007","2007","PC_PNT","Percentage points","0","Units",,,3.537642,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2008","2008","PC_PNT","Percentage points","0","Units",,,1.160847,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-6.854447,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2010","2010","PC_PNT","Percentage points","0","Units",,,-0.6676956,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2011","2011","PC_PNT","Percentage points","0","Units",,,0.3260846,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2012","2012","PC_PNT","Percentage points","0","Units",,,-1.662998,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","1991","1991","PC_PNT","Percentage points","0","Units",,,-0.05356658,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","1992","1992","PC_PNT","Percentage points","0","Units",,,8.627483,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","1993","1993","PC_PNT","Percentage points","0","Units",,,-0.05522197,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","1994","1994","PC_PNT","Percentage points","0","Units",,,5.404081,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","1995","1995","PC_PNT","Percentage points","0","Units",,,5.553986,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","1996","1996","PC_PNT","Percentage points","0","Units",,,1.392322,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","1997","1997","PC_PNT","Percentage points","0","Units",,,1.989417,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","1998","1998","PC_PNT","Percentage points","0","Units",,,4.747564,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","1999","1999","PC_PNT","Percentage points","0","Units",,,4.331944,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2000","2000","PC_PNT","Percentage points","0","Units",,,5.48341,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2001","2001","PC_PNT","Percentage points","0","Units",,,3.394235,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2002","2002","PC_PNT","Percentage points","0","Units",,,2.772189,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2003","2003","PC_PNT","Percentage points","0","Units",,,2.502474,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2004","2004","PC_PNT","Percentage points","0","Units",,,4.20576,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2005","2005","PC_PNT","Percentage points","0","Units",,,4.177408,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2006","2006","PC_PNT","Percentage points","0","Units",,,4.528969,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2007","2007","PC_PNT","Percentage points","0","Units",,,4.914442,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2008","2008","PC_PNT","Percentage points","0","Units",,,3.487336,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-1.921531,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2010","2010","PC_PNT","Percentage points","0","Units",,,1.562224,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2011","2011","PC_PNT","Percentage points","0","Units",,,0.4129281,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2012","2012","PC_PNT","Percentage points","0","Units",,,-2.352827,,
"CYP","Cyprus","PA_GDP_G","Pollution-adjusted GDP growth","2013","2013","PC_PNT","Percentage points","0","Units",,,-5.422492,,
"CYP","Cyprus","GDP_G","GDP growth","1991","1991","PC_PNT","Percentage points","0","Units",,,0.7394917,,
"CYP","Cyprus","GDP_G","GDP growth","1992","1992","PC_PNT","Percentage points","0","Units",,,9.400004,,
"CYP","Cyprus","GDP_G","GDP growth","1993","1993","PC_PNT","Percentage points","0","Units",,,0.6999972,,
"CYP","Cyprus","GDP_G","GDP growth","1994","1994","PC_PNT","Percentage points","0","Units",,,5.900002,,
"CYP","Cyprus","GDP_G","GDP growth","1995","1995","PC_PNT","Percentage points","0","Units",,,6.100005,,
"CYP","Cyprus","GDP_G","GDP growth","1996","1996","PC_PNT","Percentage points","0","Units",,,1.625009,,
"CYP","Cyprus","GDP_G","GDP growth","1997","1997","PC_PNT","Percentage points","0","Units",,,2.402466,,
"CYP","Cyprus","GDP_G","GDP growth","1998","1998","PC_PNT","Percentage points","0","Units",,,5.091651,,
"CYP","Cyprus","GDP_G","GDP growth","1999","1999","PC_PNT","Percentage points","0","Units",,,4.686075,,
"CYP","Cyprus","GDP_G","GDP growth","2000","2000","PC_PNT","Percentage points","0","Units",,,5.673384,,
"CYP","Cyprus","GDP_G","GDP growth","2001","2001","PC_PNT","Percentage points","0","Units",,,3.576057,,
"CYP","Cyprus","GDP_G","GDP growth","2002","2002","PC_PNT","Percentage points","0","Units",,,3.220612,,
"CYP","Cyprus","GDP_G","GDP growth","2003","2003","PC_PNT","Percentage points","0","Units",,,2.788184,,
"CYP","Cyprus","GDP_G","GDP growth","2004","2004","PC_PNT","Percentage points","0","Units",,,4.379398,,
"CYP","Cyprus","GDP_G","GDP growth","2005","2005","PC_PNT","Percentage points","0","Units",,,3.863114,,
"CYP","Cyprus","GDP_G","GDP growth","2006","2006","PC_PNT","Percentage points","0","Units",,,4.516832,,
"CYP","Cyprus","GDP_G","GDP growth","2007","2007","PC_PNT","Percentage points","0","Units",,,4.893237,,
"CYP","Cyprus","GDP_G","GDP growth","2008","2008","PC_PNT","Percentage points","0","Units",,,3.620723,,
"CYP","Cyprus","GDP_G","GDP growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-2.042202,,
"CYP","Cyprus","GDP_G","GDP growth","2010","2010","PC_PNT","Percentage points","0","Units",,,1.390645,,
"CYP","Cyprus","GDP_G","GDP growth","2011","2011","PC_PNT","Percentage points","0","Units",,,0.2612786,,
"CYP","Cyprus","GDP_G","GDP growth","2012","2012","PC_PNT","Percentage points","0","Units",,,-2.384539,,
"CYP","Cyprus","GDP_G","GDP growth","2013","2013","PC_PNT","Percentage points","0","Units",,,-5.356739,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","1991","1991","PC_PNT","Percentage points","0","Units",,,-0.7930583,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","1992","1992","PC_PNT","Percentage points","0","Units",,,-0.7725207,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","1993","1993","PC_PNT","Percentage points","0","Units",,,-0.7552192,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","1994","1994","PC_PNT","Percentage points","0","Units",,,-0.4959207,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","1995","1995","PC_PNT","Percentage points","0","Units",,,-0.5460195,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","1996","1996","PC_PNT","Percentage points","0","Units",,,-0.2326871,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","1997","1997","PC_PNT","Percentage points","0","Units",,,-0.4130485,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","1998","1998","PC_PNT","Percentage points","0","Units",,,-0.344087,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","1999","1999","PC_PNT","Percentage points","0","Units",,,-0.3541317,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2000","2000","PC_PNT","Percentage points","0","Units",,,-0.1899734,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2001","2001","PC_PNT","Percentage points","0","Units",,,-0.1818227,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2002","2002","PC_PNT","Percentage points","0","Units",,,-0.448423,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2003","2003","PC_PNT","Percentage points","0","Units",,,-0.2857103,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2004","2004","PC_PNT","Percentage points","0","Units",,,-0.1736385,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2005","2005","PC_PNT","Percentage points","0","Units",,,0.3142946,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2006","2006","PC_PNT","Percentage points","0","Units",,,0.01213649,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2007","2007","PC_PNT","Percentage points","0","Units",,,0.02120473,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2008","2008","PC_PNT","Percentage points","0","Units",,,-0.1333871,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2009","2009","PC_PNT","Percentage points","0","Units",,,0.1206708,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2010","2010","PC_PNT","Percentage points","0","Units",,,0.1715787,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2011","2011","PC_PNT","Percentage points","0","Units",,,0.1516494,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2012","2012","PC_PNT","Percentage points","0","Units",,,0.03171212,,
"CYP","Cyprus","P_ADJ_ALL_G","Adjustment for pollution abatement","2013","2013","PC_PNT","Percentage points","0","Units",,,-0.06575318,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","1991","1991","PC_PNT","Percentage points","0","Units",,,0.8994981,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","1992","1992","PC_PNT","Percentage points","0","Units",,,2.860384,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","1993","1993","PC_PNT","Percentage points","0","Units",,,0.3772112,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","1994","1994","PC_PNT","Percentage points","0","Units",,,0.2037099,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","1995","1995","PC_PNT","Percentage points","0","Units",,,1.533459,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","1996","1996","PC_PNT","Percentage points","0","Units",,,0.2423178,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","1997","1997","PC_PNT","Percentage points","0","Units",,,0.5243098,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","1998","1998","PC_PNT","Percentage points","0","Units",,,0.9587895,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","1999","1999","PC_PNT","Percentage points","0","Units",,,1.100007,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2000","2000","PC_PNT","Percentage points","0","Units",,,0.9892959,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2001","2001","PC_PNT","Percentage points","0","Units",,,1.69985,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2002","2002","PC_PNT","Percentage points","0","Units",,,0.3270533,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2003","2003","PC_PNT","Percentage points","0","Units",,,1.669432,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2004","2004","PC_PNT","Percentage points","0","Units",,,1.032308,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2005","2005","PC_PNT","Percentage points","0","Units",,,1.018662,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2006","2006","PC_PNT","Percentage points","0","Units",,,1.381918,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2007","2007","PC_PNT","Percentage points","0","Units",,,1.495682,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2008","2008","PC_PNT","Percentage points","0","Units",,,0.8757854,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2009","2009","PC_PNT","Percentage points","0","Units",,,-0.4963191,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2010","2010","PC_PNT","Percentage points","0","Units",,,0.1113465,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2011","2011","PC_PNT","Percentage points","0","Units",,,0.2779885,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2012","2012","PC_PNT","Percentage points","0","Units",,,-1.944466,,
"CYP","Cyprus","L_CONTR_G","Contribution of labour","2013","2013","PC_PNT","Percentage points","0","Units",,,-0.7282303,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","1991","1991","PC_PNT","Percentage points","0","Units",,,0.8349285,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","1992","1992","PC_PNT","Percentage points","0","Units",,,1.022674,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","1993","1993","PC_PNT","Percentage points","0","Units",,,1.012033,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","1994","1994","PC_PNT","Percentage points","0","Units",,,0.822023,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","1995","1995","PC_PNT","Percentage points","0","Units",,,0.8379964,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","1996","1996","PC_PNT","Percentage points","0","Units",,,0.6974207,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","1997","1997","PC_PNT","Percentage points","0","Units",,,0.5211183,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","1998","1998","PC_PNT","Percentage points","0","Units",,,0.4602382,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","1999","1999","PC_PNT","Percentage points","0","Units",,,0.4358743,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2000","2000","PC_PNT","Percentage points","0","Units",,,0.5093295,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2001","2001","PC_PNT","Percentage points","0","Units",,,0.5750851,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2002","2002","PC_PNT","Percentage points","0","Units",,,0.5971586,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2003","2003","PC_PNT","Percentage points","0","Units",,,0.6485661,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2004","2004","PC_PNT","Percentage points","0","Units",,,0.6605183,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2005","2005","PC_PNT","Percentage points","0","Units",,,0.7353913,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2006","2006","PC_PNT","Percentage points","0","Units",,,0.8027995,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2007","2007","PC_PNT","Percentage points","0","Units",,,1.013225,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2008","2008","PC_PNT","Percentage points","0","Units",,,1.171179,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2009","2009","PC_PNT","Percentage points","0","Units",,,0.9912535,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2010","2010","PC_PNT","Percentage points","0","Units",,,0.6793616,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2011","2011","PC_PNT","Percentage points","0","Units",,,0.5740314,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2012","2012","PC_PNT","Percentage points","0","Units",,,0.5728437,,
"CYP","Cyprus","K_CONTR_G","Contribution of produced capital","2013","2013","PC_PNT","Percentage points","0","Units",,,0.5270268,,
"CYP","Cyprus","NK_CONTR_ALL_G","Contribution of natural capital","1991","1991","PC_PNT","Percentage points","0","Units",,,-0.003565466,,
"CYP","Cyprus","NK_CONTR_ALL_G","Contribution of natural capital","1992","1992","PC_PNT","Percentage points","0","Units",,,0,,
"CYP","Cyprus","NK_CONTR_ALL_G","Contribution of natural capital","1993","1993","PC_PNT","Percentage points","0","Units",,,0,,
"CYP","Cyprus","NK_CONTR_ALL_G","Contribution of natural capital","1994","1994","PC_PNT","Percentage points","0","Units",,,0,,
"CYP","Cyprus","NK_CONTR_ALL_G","Contribution of natural capital","1995","1995","PC_PNT","Percentage points","0","Units",,,0,,
"CYP","Cyprus","NK_CONTR_ALL_G","Contribution of natural capital","1996","1996","PC_PNT","Percentage points","0","Units",,,0,,
"CYP","Cyprus","NK_CONTR_ALL_G","Contribution of natural capital","1997","1997","PC_PNT","Percentage points","0","Units",,,0.01866916,,
"CYP","Cyprus","NK_CONTR_ALL_G","Contribution of natural capital","1998","1998","PC_PNT","Percentage points","0","Units",,,0.005493494,,
"CYP","Cyprus","NK_CONTR_ALL_G","Contribution of natural capital","1999","1999","PC_PNT","Percentage points","0","Units",,,0.000277637,,
"CYP","Cyprus","NK_CONTR_ALL_G","Contribution of natural capital","2000","2000","PC_PNT","Percentage points","0","Units",,,0.0006409234,,
